0,udp,1024,0
1,udp,1024,0
2,udp,120,0
3,udp,1024,0
4,udp,1024,0
5,udp,1024,0
6,udp,1024,0
7,udp,578,0
8,udp,1024,0
9,udp,1024,0
10,udp,1024,0
11,udp,1024,0
12,udp,51,0
13,udp,1024,0
14,udp,1024,0
15,udp,1024,0
16,udp,1024,0
17,udp,671,0
18,udp,1024,0
19,udp,1024,0
20,udp,793,0
21,udp,1024,1
22,udp,1024,1
23,udp,114,1
24,udp,1024,1
25,udp,1024,1
26,udp,1024,1
27,udp,1024,1
28,udp,413,1
29,udp,1024,1
30,udp,1024,1
31,udp,1024,1
32,udp,951,1
33,udp,1024,1
34,udp,1024,1
35,udp,1024,1
36,udp,1024,1
37,udp,788,1
38,udp,1024,1
39,udp,1024,1
40,udp,708,1
41,udp,1024,2
42,udp,1024,2
43,udp,100,2
44,udp,1024,2
45,udp,1024,2
46,udp,1024,2
47,udp,1024,2
48,udp,511,2
49,udp,1024,2
50,udp,1024,2
51,udp,1024,2
52,udp,1021,2
53,udp,1024,2
54,udp,1024,2
55,udp,1024,2
56,udp,1024,2
57,udp,705,2
58,udp,1024,2
59,udp,1024,2
60,udp,789,2
61,udp,1024,3
62,udp,1024,3
63,udp,141,3
64,udp,1024,3
65,udp,1024,3
66,udp,1024,3
67,udp,1024,3
68,udp,457,3
69,udp,1024,3
70,udp,1024,3
71,udp,1024,3
72,udp,988,3
73,udp,1024,3
74,udp,1024,3
75,udp,1024,3
76,udp,1024,3
77,udp,663,3
78,udp,1024,3
79,udp,1024,3
80,udp,687,3
81,udp,1024,4
82,udp,1024,4
83,udp,147,4
84,udp,1024,4
85,udp,1024,4
86,udp,1024,4
87,udp,1024,4
88,udp,519,4
89,udp,1024,4
90,udp,1024,4
91,udp,1024,4
92,udp,999,4
93,udp,1024,4
94,udp,1024,4
95,udp,1024,4
96,udp,1024,4
97,udp,755,4
98,udp,1024,4
99,udp,1024,4
100,udp,782,4
101,udp,1024,5
102,udp,1024,5
103,udp,141,5
104,udp,1024,5
105,udp,1024,5
106,udp,1024,5
107,udp,1024,5
108,udp,408,5
109,udp,1024,5
110,udp,1024,5
111,udp,1024,5
112,udp,998,5
113,udp,1024,5
114,udp,1024,5
115,udp,1024,5
116,udp,1024,5
117,udp,755,5
118,udp,1024,5
119,udp,1024,5
120,udp,760,5
121,udp,1024,6
122,udp,1024,6
123,udp,79,6
124,udp,1024,6
125,udp,1024,6
126,udp,1024,6
127,udp,1024,6
128,udp,558,6
129,udp,1024,6
130,udp,1024,6
131,udp,1024,6
132,udp,1000,6
133,udp,1024,6
134,udp,1024,6
135,udp,1024,6
136,udp,1024,6
137,udp,774,6
138,udp,1024,6
139,udp,1024,6
140,udp,748,6
141,udp,1024,7
142,udp,1024,7
143,udp,117,7
144,udp,1024,7
145,udp,1024,7
146,udp,1024,7
147,udp,1024,7
148,udp,497,7
149,udp,1024,7
150,udp,1024,7
151,udp,1024,7
152,udp,1012,7
153,udp,1024,7
154,udp,1024,7
155,udp,1024,7
156,udp,1024,7
157,udp,705,7
158,udp,1024,7
159,udp,1024,7
160,udp,665,7
161,udp,1024,8
162,udp,1024,8
163,udp,32,8
164,udp,1024,8
165,udp,1024,8
166,udp,1024,8
167,udp,1024,8
168,udp,413,8
169,udp,1024,8
170,udp,1024,8
171,udp,1024,8
172,udp,1024,8
173,udp,21,8
174,udp,1024,8
175,udp,1024,8
176,udp,1024,8
177,udp,1024,8
178,udp,593,8
179,udp,1024,8
180,udp,1024,8
181,udp,757,8
182,udp,1024,9
183,udp,1024,9
184,udp,54,9
185,udp,1024,9
186,udp,1024,9
187,udp,1024,9
188,udp,1024,9
189,udp,481,9
190,udp,1024,9
191,udp,1024,9
192,udp,1024,9
193,udp,1024,9
194,udp,115,9
195,udp,1024,9
196,udp,1024,9
197,udp,1024,9
198,udp,1024,9
199,udp,732,9
200,udp,1024,9
201,udp,1024,9
202,udp,791,9
203,udp,1024,10
204,udp,1024,10
205,udp,53,10
206,udp,1024,10
207,udp,1024,10
208,udp,1024,10
209,udp,1024,10
210,udp,483,10
211,udp,1024,10
212,udp,1024,10
213,udp,1024,10
214,udp,1024,10
215,udp,121,10
216,udp,1024,10
217,udp,1024,10
218,udp,1024,10
219,udp,1024,10
220,udp,570,10
221,udp,1024,10
222,udp,1024,10
223,udp,715,10
224,udp,1024,11
225,udp,1024,11
226,udp,46,11
227,udp,1024,11
228,udp,1024,11
229,udp,1024,11
230,udp,1024,11
231,udp,267,11
232,udp,1024,11
233,udp,1024,11
234,udp,1024,11
235,udp,1024,11
236,udp,185,11
237,udp,1024,11
238,udp,1024,11
239,udp,1024,11
240,udp,1024,11
241,udp,523,11
242,udp,1024,11
243,udp,1024,11
244,udp,758,11
245,udp,1024,12
246,udp,949,12
247,udp,1024,12
248,udp,1024,12
249,udp,1024,12
250,udp,1024,12
251,udp,270,12
252,udp,1024,12
253,udp,1024,12
254,udp,1024,12
255,udp,1024,12
256,udp,136,12
257,udp,1024,12
258,udp,1024,12
259,udp,1024,12
260,udp,1024,12
261,udp,461,12
262,udp,1024,12
263,udp,1024,12
264,udp,693,12
265,udp,1024,13
