33,udp,1012,37
34,udp,1012,37
35,udp,1012,39
36,udp,1012,39
37,udp,776,40
38,udp,1012,41
39,udp,1012,43
40,udp,696,43
41,udp,1012,44
42,udp,1012,45
43,udp,88,48
44,udp,1012,49
45,udp,1012,49
46,udp,1012,50
47,udp,1012,51
48,udp,499,53
49,udp,1012,53
50,udp,1012,54
51,udp,1012,55
52,udp,1009,56
53,udp,1012,57
54,udp,1012,59
55,udp,1012,59
56,udp,1012,61
57,udp,693,62
58,udp,1012,64
59,udp,1012,64
60,udp,777,65
61,udp,1012,67
62,udp,1012,67
63,udp,129,68
64,udp,1012,69
65,udp,1012,70
66,udp,1012,72
67,udp,1012,73
68,udp,445,74
69,udp,1012,76
70,udp,1012,76
71,udp,1012,77
72,udp,976,79
73,udp,1012,80
74,udp,1012,80
75,udp,1012,81
76,udp,1012,82
77,udp,651,83
78,udp,1012,84
79,udp,1012,85
80,udp,675,87
81,udp,1012,88
82,udp,1012,90
83,udp,135,90
84,udp,1012,91
85,udp,1012,92
86,udp,1012,94
87,udp,1012,94
88,udp,507,95
89,udp,1012,96
90,udp,1012,97
91,udp,1012,99
92,udp,987,100
93,udp,1012,101
94,udp,1012,102
95,udp,1012,103
96,udp,1012,104
97,udp,743,105
98,udp,1012,106
99,udp,1012,107
100,udp,770,108
101,udp,1012,109
102,udp,1012,111
103,udp,129,112
104,udp,1012,113
105,udp,1012,114
106,udp,1012,115
107,udp,1012,117
108,udp,396,117
109,udp,1012,118
110,udp,1012,119
111,udp,1012,120
112,udp,986,122
113,udp,1012,123
114,udp,1012,125
115,udp,1012,125
116,udp,1012,126
117,udp,743,127
118,udp,1012,128
119,udp,1012,129
120,udp,748,130
121,udp,1012,131
122,udp,1012,133
123,udp,67,134
124,udp,1012,135
125,udp,1012,136
126,udp,1012,137
127,udp,1012,138
128,udp,546,139
129,udp,1012,140
130,udp,1012,141
131,udp,1012,142
132,udp,988,144
133,udp,1012,144
134,udp,1012,145
135,udp,1012,148
136,udp,1012,148
137,udp,762,149
138,udp,1012,150
139,udp,1012,151
140,udp,736,152
141,udp,1012,153
142,udp,1012,154
143,udp,105,155
144,udp,1012,156
145,udp,1012,157
146,udp,1012,159
147,udp,1012,160
148,udp,485,161
149,udp,1012,162
150,udp,1012,163
151,udp,1012,164
152,udp,1000,165
153,udp,1012,166
154,udp,1012,167
155,udp,1012,168
156,udp,1012,169
157,udp,693,170
158,udp,1012,172
159,udp,1012,173
160,udp,653,174
161,udp,1012,175
162,udp,1012,177
163,udp,20,177
164,udp,1012,178
165,udp,1012,179
166,udp,1012,180
167,udp,1012,181
168,udp,401,182
169,udp,1012,183
170,udp,1012,186
171,udp,1012,186
172,udp,1012,187
174,udp,1012,189
175,udp,1012,190
176,udp,1012,191
177,udp,1012,192
178,udp,581,193
179,udp,1012,194
180,udp,1012,195
181,udp,745,196
182,udp,1012,198
183,udp,1012,199
184,udp,42,200
185,udp,1012,201
186,udp,1012,202
187,udp,1012,203
188,udp,1012,204
189,udp,469,205
190,udp,1012,206
191,udp,1012,207
192,udp,1012,208
193,udp,1012,210
194,udp,103,211
195,udp,1012,212
196,udp,1012,213
197,udp,1012,214
198,udp,1012,215
199,udp,720,216
200,udp,1012,218
201,udp,1012,218
202,udp,779,220
203,udp,1012,221
204,udp,1012,222
205,udp,41,223
206,udp,1012,224
207,udp,1012,225
208,udp,1012,226
209,udp,1012,228
210,udp,471,228
211,udp,1012,229
212,udp,1012,230
213,udp,1012,231
214,udp,1012,232
215,udp,109,233
216,udp,1012,234
217,udp,1012,236
218,udp,1012,237
219,udp,1012,238
220,udp,558,239
221,udp,1012,240
222,udp,1012,241
223,udp,703,242
224,udp,1012,243
225,udp,1012,244
226,udp,34,245
227,udp,1012,246
228,udp,1012,247
229,udp,1012,249
230,udp,1012,250
231,udp,255,252
232,udp,1012,253
233,udp,1012,254
234,udp,1012,254
235,udp,1012,255
236,udp,173,256
237,udp,1012,257
238,udp,1012,258
239,udp,1012,259
240,udp,1012,260
241,udp,511,261
242,udp,1012,263
243,udp,1012,265
244,udp,746,265
245,udp,1012,266
246,udp,937,267
247,udp,1012,268
248,udp,1012,269
249,udp,1012,270
250,udp,1012,272
251,udp,258,272
252,udp,1012,273
253,udp,1012,274
254,udp,1012,275
255,udp,1012,277
256,udp,124,278
257,udp,1012,279
258,udp,1012,280
259,udp,1012,281
260,udp,1012,282
261,udp,449,283
262,udp,1012,284
263,udp,1012,285
264,udp,681,286
265,udp,1012,287
266,udp,877,288
267,udp,1012,290
268,udp,1012,291
269,udp,1012,292
270,udp,1012,293
271,udp,50,294
272,udp,1012,295
273,udp,1012,296
274,udp,1012,297
275,udp,1012,298
276,udp,53,299
277,udp,1012,300
278,udp,1012,301
279,udp,1012,302
280,udp,1012,303
281,udp,104,305
282,udp,1012,306
283,udp,1012,307
284,udp,513,308
285,udp,1012,309
286,udp,712,310
287,udp,1012,311
288,udp,1012,312
289,udp,1012,313
