0,udp,1012,0
1,udp,1012,1
2,udp,108,2
3,udp,1012,3
4,udp,1012,4
5,udp,1012,5
6,udp,1012,6
7,udp,566,7
8,udp,1012,8
9,udp,1012,9
10,udp,1012,10
11,udp,1012,11
12,udp,39,12
13,udp,1012,13
14,udp,1012,14
15,udp,1012,16
16,udp,1012,17
17,udp,659,18
18,udp,1012,19
19,udp,1012,20
20,udp,781,21
21,udp,1012,22
22,udp,1012,23
23,udp,102,24
24,udp,1012,25
25,udp,1012,26
26,udp,1012,27
27,udp,1012,28
28,udp,401,29
29,udp,1012,30
30,udp,1012,32
31,udp,1012,33
32,udp,939,34
33,udp,1012,35
34,udp,1012,36
35,udp,1012,37
36,udp,1012,38
37,udp,776,39
38,udp,1012,40
39,udp,1012,41
40,udp,696,42
41,udp,1012,43
42,udp,1012,44
43,udp,88,46
44,udp,1012,47
45,udp,1012,48
46,udp,1012,49
47,udp,1012,50
48,udp,499,51
49,udp,1012,52
50,udp,1012,53
51,udp,1012,54
52,udp,1009,55
53,udp,1012,56
54,udp,1012,57
55,udp,1012,58
56,udp,1012,60
57,udp,693,61
58,udp,1012,62
59,udp,1012,63
60,udp,777,64
61,udp,1012,65
62,udp,1012,66
63,udp,129,67
64,udp,1012,68
65,udp,1012,69
66,udp,1012,70
67,udp,1012,72
68,udp,445,73
69,udp,1012,74
70,udp,1012,75
71,udp,1012,76
72,udp,976,77
73,udp,1012,78
74,udp,1012,79
75,udp,1012,80
76,udp,1012,81
77,udp,651,82
78,udp,1012,83
79,udp,1012,84
80,udp,675,86
81,udp,1012,87
82,udp,1012,88
83,udp,135,89
84,udp,1012,90
85,udp,1012,91
86,udp,1012,92
87,udp,1012,93
88,udp,507,94
89,udp,1012,95
90,udp,1012,96
91,udp,1012,98
92,udp,987,99
93,udp,1012,100
94,udp,1012,101
95,udp,1012,102
96,udp,1012,103
97,udp,743,104
98,udp,1012,105
99,udp,1012,106
100,udp,770,107
101,udp,1012,108
102,udp,1012,110
103,udp,129,111
104,udp,1012,112
105,udp,1012,113
106,udp,1012,114
107,udp,1012,115
108,udp,396,116
109,udp,1012,117
110,udp,1012,118
111,udp,1012,119
112,udp,986,121
113,udp,1012,122
114,udp,1012,123
115,udp,1012,124
116,udp,1012,125
117,udp,743,126
118,udp,1012,127
119,udp,1012,128
120,udp,748,129
121,udp,1012,130
122,udp,1012,132
123,udp,67,133
124,udp,1012,134
125,udp,1012,135
126,udp,1012,136
127,udp,1012,137
128,udp,546,138
129,udp,1012,139
130,udp,1012,140
131,udp,1012,141
132,udp,988,142
133,udp,1012,143
134,udp,1012,144
135,udp,1012,146
136,udp,1012,147
137,udp,762,148
138,udp,1012,149
139,udp,1012,150
140,udp,736,151
141,udp,1012,152
142,udp,1012,153
143,udp,105,154
144,udp,1012,155
145,udp,1012,156
146,udp,1012,157
147,udp,1012,159
148,udp,485,160
149,udp,1012,161
150,udp,1012,162
151,udp,1012,163
152,udp,1000,164
153,udp,1012,165
154,udp,1012,166
155,udp,1012,167
156,udp,1012,168
157,udp,693,169
158,udp,1012,171
159,udp,1012,172
160,udp,653,173
161,udp,1012,174
162,udp,1012,175
163,udp,20,176
164,udp,1012,177
165,udp,1012,178
166,udp,1012,179
167,udp,1012,180
168,udp,401,181
169,udp,1012,182
170,udp,1012,184
171,udp,1012,185
172,udp,1012,186
173,udp,12,187
174,udp,1012,188
175,udp,1012,189
176,udp,1012,190
177,udp,1012,191
178,udp,581,192
179,udp,1012,193
180,udp,1012,194
181,udp,745,195
182,udp,1012,197
183,udp,1012,198
184,udp,42,199
185,udp,1012,200
186,udp,1012,201
187,udp,1012,202
188,udp,1012,203
189,udp,469,204
190,udp,1012,205
191,udp,1012,206
192,udp,1012,207
193,udp,1012,209
194,udp,103,210
195,udp,1012,211
196,udp,1012,212
197,udp,1012,213
198,udp,1012,214
199,udp,720,215
200,udp,1012,216
201,udp,1012,217
202,udp,779,218
203,udp,1012,220
204,udp,1012,221
205,udp,41,222
206,udp,1012,223
207,udp,1012,224
208,udp,1012,225
209,udp,1012,226
210,udp,471,227
211,udp,1012,228
212,udp,1012,229
213,udp,1012,230
214,udp,1012,231
215,udp,109,232
216,udp,1012,233
217,udp,1012,235
218,udp,1012,236
219,udp,1012,237
220,udp,558,238
221,udp,1012,239
222,udp,1012,240
223,udp,703,241
224,udp,1012,242
225,udp,1012,243
226,udp,34,244
227,udp,1012,245
228,udp,1012,246
229,udp,1012,248
230,udp,1012,249
231,udp,255,250
232,udp,1012,251
233,udp,1012,252
234,udp,1012,253
